schema_version,run_id,suite,grammar_id,grammar_description,parser,case_id,size_label,parameter_name,parameter_value,token_count,input_tokens,input_sha256,timeout_seconds,status,outcome,accepted,ambiguity,tree_present,elapsed_ns,wall_elapsed_ns,exit_code,error_kind,detail
1,20260726T135725.806593Z,classical,A1,Dangling-else grammar on fully matched inputs,costar,classical.A1.small,small,nesting,2,11,IF COND THEN IF COND THEN OTHER ELSE OTHER ELSE OTHER,9131cf716f7df4827b4dfe15cc5a89b96e69e0764a44374de93c77b1005d8926,60.0,ok,accept,true,unique,true,85830,184697,,,
1,20260726T135725.806593Z,classical,A1,Dangling-else grammar on fully matched inputs,costar,classical.A1.medium,medium,nesting,8,41,IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER,c0841de25bcaa73e8eb23de00967ee1bc2f856ef6b4775b664b33918b744abf1,60.0,ok,accept,true,unique,true,10964870,11165885,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n023,n023,n,23,23,a a a a a a a a a a a a a a a a a a a a a a a,e6799515bcbdd5ee6b53fe012a758de396640e9a8320bb62c60a135e2f2ed0a9,60.0,ok,accept,true,unknown,true,3899166525,3899862694,,,
1,20260726T135725.806593Z,classical,A1,Dangling-else grammar on fully matched inputs,earley,classical.A1.small,small,nesting,2,11,IF COND THEN IF COND THEN OTHER ELSE OTHER ELSE OTHER,9131cf716f7df4827b4dfe15cc5a89b96e69e0764a44374de93c77b1005d8926,60.0,ok,accept,true,unknown,true,50000,325572,,,
1,20260726T135725.806593Z,classical,A1,Dangling-else grammar on fully matched inputs,earley,classical.A1.medium,medium,nesting,8,41,IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER,c0841de25bcaa73e8eb23de00967ee1bc2f856ef6b4775b664b33918b744abf1,60.0,ok,accept,true,unknown,true,717000,913889,,,
1,20260726T135725.806593Z,classical,A1,Dangling-else grammar on fully matched inputs,earley,classical.A1.large,large,nesting,32,161,IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER,9a3c37fd43742661f92f1cab882220e10bd78dddfd0b55210353a060f77ba5f1,60.0,ok,accept,true,unknown,true,18562000,19137410,,,
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n025,n025,n,25,25,a a a a a a a a a a a a a a a a a a a a a a a a a,81b5dccafd39c94829cdd6dbdb721e4bda6c9389d4a1928b885745a4a2398e96,60.0,ok,accept,true,unknown,true,6411931066,6414191528,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n025,n025,n,25,25,a a a a a a a a a a a a a a a a a a a a a a a a a,81b5dccafd39c94829cdd6dbdb721e4bda6c9389d4a1928b885745a4a2398e96,60.0,ok,accept,true,unknown,true,4907443533,4907975153,,,
1,20260726T135725.806593Z,classical,C1,Odd palindromes; selected family a^n b a^n,costar,classical.C1.large,large,n,255,511,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a b a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,e16e0a8deebfcfe2eaeead251b184f0c3bb391fb420becfac2f97f1dbac4f431,60.0,ok,accept,true,unique,true,13047327041,13047667428,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n027,n027,n,27,27,a a a a a a a a a a a a a a a a a a a a a a a a a a a,2944e42c73262f1a71f9cef1670de3dfc87e6510817754bbe9215a96a5616aea,60.0,ok,accept,true,unknown,true,6340482078,6341101654,,,
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n027,n027,n,27,27,a a a a a a a a a a a a a a a a a a a a a a a a a a a,2944e42c73262f1a71f9cef1670de3dfc87e6510817754bbe9215a96a5616aea,60.0,ok,accept,true,unknown,true,8444930859,8448095943,,,
1,20260726T135725.806593Z,classical,C1,Odd palindromes; selected family a^n b a^n,lean,classical.C1.large,large,n,255,511,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a b a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,e16e0a8deebfcfe2eaeead251b184f0c3bb391fb420becfac2f97f1dbac4f431,60.0,ok,accept,true,unknown,true,26196254331,26302256609,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n029,n029,n,29,29,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,b00b82e962602fde3c0b9ec3258ae2bae3861496472ef35ea0ba894fb1b36288,60.0,ok,accept,true,unknown,true,8286786142,8287444631,,,
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n029,n029,n,29,29,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,b00b82e962602fde3c0b9ec3258ae2bae3861496472ef35ea0ba894fb1b36288,60.0,ok,accept,true,unknown,true,11785492605,11789380448,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n031,n031,n,31,31,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,e2fbf1eb4eccda81f87022da47d499b7c72107a7be5019bdd0123102dedd9a86,60.0,ok,accept,true,unknown,true,10348868364,10349942475,,,
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n031,n031,n,31,31,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,e2fbf1eb4eccda81f87022da47d499b7c72107a7be5019bdd0123102dedd9a86,60.0,ok,accept,true,unknown,true,16442971192,16448731538,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n033,n033,n,33,33,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,65c4a3b876195f39e99ad322a645f2b6badd45a8457409eff406f2b517494769,60.0,ok,accept,true,unknown,true,12924874834,12925702911,,,
1,20260726T135725.806593Z,classical,A1,Dangling-else grammar on fully matched inputs,costar,classical.A1.large,large,nesting,32,161,IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER,9a3c37fd43742661f92f1cab882220e10bd78dddfd0b55210353a060f77ba5f1,60.0,timeout,unknown,unknown,unknown,unknown,,60014861494,,timeout,no RESULT within 60 seconds
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n035,n035,n,35,35,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,75aa41a2c242377f26ddd63029462f47576aaf2dd3fe5ae73041196b9087bce2,60.0,ok,accept,true,unknown,true,17776996827,17777795310,,,
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n033,n033,n,33,33,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,65c4a3b876195f39e99ad322a645f2b6badd45a8457409eff406f2b517494769,60.0,ok,accept,true,unknown,true,23899271702,23906372099,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n037,n037,n,37,37,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,b26448b546ae7e5bdd674af8247e59052302dbaefba9b9466382f96d0546b77a,60.0,ok,accept,true,unknown,true,19958793613,19959800657,,,
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n035,n035,n,35,35,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,75aa41a2c242377f26ddd63029462f47576aaf2dd3fe5ae73041196b9087bce2,60.0,ok,accept,true,unknown,true,28693843314,28703540887,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n039,n039,n,39,39,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,18eb99b1deb5a8851590d9f68f7f327bf8a6ad1f6de24b78842bce7ede036532,60.0,ok,accept,true,unknown,true,24539773462,24540827155,,,
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n037,n037,n,37,37,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,b26448b546ae7e5bdd674af8247e59052302dbaefba9b9466382f96d0546b77a,60.0,ok,accept,true,unknown,true,39189554735,39202498144,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n041,n041,n,41,41,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,5b8435430a4e0f3739618b616494cef52d305f069f4f8f145cd40257d5eb8ca2,60.0,ok,accept,true,unknown,true,29894451229,29895744642,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n043,n043,n,43,43,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,d578dc3affc8d9ac05571b77cd6aa8bb3e86c14a13d0ca1cbd18741b0eb84a0d,60.0,ok,accept,true,unknown,true,36164782071,36166586064,,,
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n039,n039,n,39,39,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,18eb99b1deb5a8851590d9f68f7f327bf8a6ad1f6de24b78842bce7ede036532,60.0,ok,accept,true,unknown,true,51177736392,51193956074,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n045,n045,n,45,45,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,95a07021a688c4b629f8896d95faeb2557e8b2db62a670f72409a59a6d2ed69d,60.0,ok,accept,true,unknown,true,43697536283,43698917511,,,
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n041,n041,n,41,41,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,5b8435430a4e0f3739618b616494cef52d305f069f4f8f145cd40257d5eb8ca2,60.0,timeout,unknown,unknown,unknown,unknown,,60017577143,,timeout,no RESULT within 60 seconds
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n043,n043,n,43,43,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,d578dc3affc8d9ac05571b77cd6aa8bb3e86c14a13d0ca1cbd18741b0eb84a0d,60.0,skipped_after_timeout,unknown,unknown,unknown,unknown,,,,early_stop,earlier input earley.cfg1.n041 timed out
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n045,n045,n,45,45,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,95a07021a688c4b629f8896d95faeb2557e8b2db62a670f72409a59a6d2ed69d,60.0,skipped_after_timeout,unknown,unknown,unknown,unknown,,,,early_stop,earlier input earley.cfg1.n041 timed out
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n047,n047,n,47,47,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,0a227f109e85e841c1599966769c16123edf77b848a8c2ce018c8b66763a1759,60.0,skipped_after_timeout,unknown,unknown,unknown,unknown,,,,early_stop,earlier input earley.cfg1.n041 timed out
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n049,n049,n,49,49,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,99e8c0fe4c88f0445b7bdd1ddd8903d345647bb315228d3ed9b8e3f9a1453067,60.0,skipped_after_timeout,unknown,unknown,unknown,unknown,,,,early_stop,earlier input earley.cfg1.n041 timed out
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n051,n051,n,51,51,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,08f26910e932063059fae5c479867d6997cf56d64a6ad0363853dd6848e5a131,60.0,skipped_after_timeout,unknown,unknown,unknown,unknown,,,,early_stop,earlier input earley.cfg1.n041 timed out
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n053,n053,n,53,53,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,9a57ed48fdc55fce48079815c33dec4ee1dfb5e7c9acf3ce1ae1102961759834,60.0,skipped_after_timeout,unknown,unknown,unknown,unknown,,,,early_stop,earlier input earley.cfg1.n041 timed out
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n055,n055,n,55,55,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,397471ff60216f6a8bae3bf00d4f76e8643bb5dac774582749fc24ef11816b24,60.0,skipped_after_timeout,unknown,unknown,unknown,unknown,,,,early_stop,earlier input earley.cfg1.n041 timed out
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n057,n057,n,57,57,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,b6388e1e8f6c10ccc2277fad64251a43a039604b11b2e3c9e3b9c331e606dc3a,60.0,skipped_after_timeout,unknown,unknown,unknown,unknown,,,,early_stop,earlier input earley.cfg1.n041 timed out
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n059,n059,n,59,59,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,9e271998808c273754c2be85eeb5ef9477ebdfddc4375a4f82ed6e8d64734550,60.0,skipped_after_timeout,unknown,unknown,unknown,unknown,,,,early_stop,earlier input earley.cfg1.n041 timed out
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n061,n061,n,61,61,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,8b72598a941c6c337740fe03485056c52ff6ea510c78629e8029d2b497447e93,60.0,skipped_after_timeout,unknown,unknown,unknown,unknown,,,,early_stop,earlier input earley.cfg1.n041 timed out
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n063,n063,n,63,63,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,bd61fffc8dc55a105796ce4395d2822c95221106e3dce37912b244042a801b52,60.0,skipped_after_timeout,unknown,unknown,unknown,unknown,,,,early_stop,earlier input earley.cfg1.n041 timed out
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n065,n065,n,65,65,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,32db1b66466ec271199a28a886eab9eef6f72a88d1dd49de6c67a73925842bfa,60.0,skipped_after_timeout,unknown,unknown,unknown,unknown,,,,early_stop,earlier input earley.cfg1.n041 timed out
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n047,n047,n,47,47,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,0a227f109e85e841c1599966769c16123edf77b848a8c2ce018c8b66763a1759,60.0,ok,accept,true,unknown,true,50584920736,50586415659,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n049,n049,n,49,49,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,99e8c0fe4c88f0445b7bdd1ddd8903d345647bb315228d3ed9b8e3f9a1453067,60.0,ok,accept,true,unknown,true,59238930818,59240819671,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n051,n051,n,51,51,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,08f26910e932063059fae5c479867d6997cf56d64a6ad0363853dd6848e5a131,60.0,timeout,unknown,unknown,unknown,unknown,,60060153586,,timeout,no RESULT within 60 seconds
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n053,n053,n,53,53,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,9a57ed48fdc55fce48079815c33dec4ee1dfb5e7c9acf3ce1ae1102961759834,60.0,skipped_after_timeout,unknown,unknown,unknown,unknown,,,,early_stop,earlier input earley.cfg5.n051 timed out
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n055,n055,n,55,55,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,397471ff60216f6a8bae3bf00d4f76e8643bb5dac774582749fc24ef11816b24,60.0,skipped_after_timeout,unknown,unknown,unknown,unknown,,,,early_stop,earlier input earley.cfg5.n051 timed out
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n057,n057,n,57,57,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,b6388e1e8f6c10ccc2277fad64251a43a039604b11b2e3c9e3b9c331e606dc3a,60.0,skipped_after_timeout,unknown,unknown,unknown,unknown,,,,early_stop,earlier input earley.cfg5.n051 timed out
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n059,n059,n,59,59,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,9e271998808c273754c2be85eeb5ef9477ebdfddc4375a4f82ed6e8d64734550,60.0,skipped_after_timeout,unknown,unknown,unknown,unknown,,,,early_stop,earlier input earley.cfg5.n051 timed out
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n061,n061,n,61,61,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,8b72598a941c6c337740fe03485056c52ff6ea510c78629e8029d2b497447e93,60.0,skipped_after_timeout,unknown,unknown,unknown,unknown,,,,early_stop,earlier input earley.cfg5.n051 timed out
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n063,n063,n,63,63,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,bd61fffc8dc55a105796ce4395d2822c95221106e3dce37912b244042a801b52,60.0,skipped_after_timeout,unknown,unknown,unknown,unknown,,,,early_stop,earlier input earley.cfg5.n051 timed out
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n065,n065,n,65,65,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,32db1b66466ec271199a28a886eab9eef6f72a88d1dd49de6c67a73925842bfa,60.0,skipped_after_timeout,unknown,unknown,unknown,unknown,,,,early_stop,earlier input earley.cfg5.n051 timed out
